,Rn_V_myTSEB,Rn_S_myTSEB,LE_V_myTSEB,LE_S_myTSEB,H_V_myTSEB,H_S_myTSEB,G_myTSEB,Trad_V_myTSEB,Trad_S_myTSEB
5225,126.70362290080408,-13.656335373426362,0.0,-19.080060930898785,126.70362290080408,10.20344293817165,-4.779717380699227,304.7952880859375,304.9220705703257
5226,154.53897510693605,-305.2397165137541,0.0,-1860.2548463142357,154.53897510693605,1661.8490305802954,-106.83390077981393,303.63427734375,343.40420553788874
5227,224.72115175036646,285.3751202914706,0.0,-28.502471321540582,224.72115175036646,213.99629951099647,99.8812921020147,304.5102233886719,306.0227276024896
5228,4.900091999781303,32.60212466975768,0.0,-57.63418561658999,4.900091999781303,78.82556665193248,11.410743634415187,302.93267822265625,304.64500593321947
5229,135.83860735837115,184.80147212296498,0.0,-266.34362862026995,135.83860735837115,386.4645855001972,64.68051524303775,291.6095886230469,302.4926620246409
5230,228.99670300801546,364.8663500836522,71.8040550700498,70.48489982967484,157.19264793796566,168.175464670524,126.20598558345336,287.16265869140625,294.4238711918379
5231,172.90067560165835,75.09958657415753,40.39644820520351,33.23388888877403,132.50422739645484,17.604824464718586,24.26087322066491,307.0107116699219,307.07580001653565
5232,59.71581628854494,-82.87105437412366,0.0,-445.5507737158439,59.71581628854494,391.68458837266354,-29.00486903094328,285.11968994140625,299.15539393230955
5233,143.77178319045572,133.3354714519203,0.0004274346322290512,-21.048826224267188,143.7713557558235,107.71674556289386,46.66755211329364,297.0509948730469,299.73829591966035
5234,307.8888639647229,113.46001851178909,0.0,-528.9991913974659,307.8888639647229,602.7482034301288,39.711006479126176,290.85687255859375,303.5023155755764
5235,15.380959834156265,532.0235972169472,0.0,-838.6392543498808,15.380959834156265,1184.4545925408966,186.2082590259315,304.5751953125,315.3642173165221
5236,166.29769171721668,374.1862542184471,0.0,-15.907219139360961,166.29769171721668,259.1282843813516,130.9651889764565,303.61590576171875,307.94045062858953
5237,445.36054208130406,44.065734401117965,0.0,-827.7529204772019,445.36054208130406,856.3956478379285,15.423007040391287,306.3544921875,329.25376739091746
5238,253.3981794563187,84.61420983137353,0.0,-43.313211751427005,253.3981794563187,98.3124481418198,29.614973440980734,301.0468444824219,305.85980705745385
5239,35.16840153147064,540.1358601934814,-4.404879867702071,126.15265438932539,39.573281399172714,226.54796168889362,187.43524411526246,291.8036193847656,296.63296229271316
5240,216.77364256080045,-108.03025855491421,0.0,-702.8279788718667,216.77364256080045,632.6083108111724,-37.81059049421997,294.83160400390625,316.9069702545384
5241,280.9705412831338,-150.4608791956907,26.537475023912293,498.79328296022663,254.4330662592215,1027.3326137136442,-1676.5867758695615,294.2401428222656,319.3731905912713
5242,178.49496948002525,-120.60913806155125,0.0,-859.2434226295563,178.49496948002525,780.847482889548,-42.21319832154293,302.4832458496094,323.1631621237214
5243,682.0153420206886,91.60434378821283,606.3748237398262,29.41078911150869,75.64051828086247,37.25977795358469,24.933776723119447,311.87091064453125,314.7706988502166
5244,138.29933592900684,-109.59743135078328,0.0005965841619399725,-425.2917765272669,138.2987393448449,354.0533042448664,-38.3589590683828,306.12835693359375,321.24396458044913
5245,289.7255726729872,-134.32436414585837,0.0,-569.0124521388636,289.7255726729872,481.70161544405573,-47.01352745105043,306.85369873046875,325.7419584272495
5246,557.7595623616692,27.963177668316618,0.0,-197.71537345488042,557.7595623616692,215.89143893928622,9.787112183910816,319.399658203125,324.920292579703
5247,299.03428662265054,158.22830221440324,19.876648297354336,83.03286136438122,279.1576383252962,23.964067866440917,51.23137298358111,310.467529296875,310.6892043678867
5248,29.671125255494616,-105.59071552655931,0.0,-288.6113885047556,29.671125255494616,219.97742341249207,-36.956750434295756,300.8740234375,315.94290477617875
5249,337.2167364914791,327.1602714085802,0.0,-34.944941074201864,337.2167364914791,247.599117489779,114.50609499300305,311.4651794433594,324.6481251825946
5250,349.2092372955393,48.04540212971088,0.0,-682.3411591253049,349.2092372955393,713.570670509617,16.815890745398807,314.80169677734375,329.0227030826997
5251,4.103078921154918,453.6747445389849,-4.234148108940053,281.8541330904603,8.33722703009497,13.826896483554517,157.99371496497005,312.5352478027344,313.72587286446094
5252,1169.4990225385052,-590.8794399659112,0.0,-3821.727652547607,1169.4990225385052,3437.6560165697647,-206.80780398806888,288.56591796875,372.91463374229227
5253,47.13100766958448,409.6882278692706,0.0,-727.1712844606328,47.13100766958448,993.4686325756587,143.39087975424468,312.7340393066406,324.6917519943571
5254,120.09382957691946,-25.38433278688549,0.0,-81.8663574352157,120.09382957691946,65.36654112374013,-8.88451647540992,294.64190673828125,299.286797753183
5255,485.5340303555297,-316.19848731910514,0.0,-2095.3161968401164,485.5340303555297,1889.787180082698,-110.6694705616868,290.51373291015625,340.01061127075957
5256,190.1199009517825,346.2993740695252,0.0,-31.40444187371628,190.1199009517825,256.49903501890765,121.2047809243338,309.46868896484375,316.09405206672335
5257,669.147834726252,-168.9731253249306,0.003414815187397835,-1055.5906739453524,669.1444199110646,945.7569921079842,-59.13944348756245,298.59539794921875,332.4806907522587
5258,99.73250312987224,561.3201243289357,7.079160892720807,374.0894070812796,92.65334223715143,-2.329465985104466,189.56018323276055,295.2320251464844,289.4192269310886
5259,101.44158982902628,30.685148950144423,0.0,-54.320029682849906,101.44158982902628,74.26537650044378,10.739802132550547,313.6471252441406,319.25506346163314
5260,192.66119317698315,63.91898421862405,0.0,-44.00875033242194,192.66119317698315,85.55609007452757,22.371644476518416,285.23876953125,287.5020281259594
5261,465.7927233519914,120.1430858153397,0.0,-20.41884591600831,465.7927233519914,98.51185169597912,42.05008003536889,286.5004577636719,291.0187514867313
5262,288.524697661903,320.7346327990463,0.0,-153.8890283484141,288.524697661903,362.3665396677942,112.25712147966621,295.6480407714844,303.75271552821897
5263,135.9125475945976,206.44567068637093,0.0,-124.37616377416279,135.9125475945976,258.5658497203039,72.25598474022982,308.2830810546875,311.6617922853612
5264,82.32462354635109,127.2641735294404,6.356155402603051,10.66252765639419,75.96846814374804,72.80374734299713,43.797898530049075,300.8157043457031,301.23492548430147
5265,268.11519539940934,484.16189304668177,61.13388616261199,170.45880689672305,206.98130923679736,149.74008626103688,163.96299988892187,289.96337890625,292.1189995622184
5266,1.111752093976719,26.052846362051362,0.0,-16.832345545463586,1.111752093976719,33.76669568079697,9.118496226717976,303.6129150390625,306.28360700479993
5267,149.55866032445343,-13.375003681270787,0.0,-60.91663641338657,149.55866032445343,52.22288402056056,-4.681251288444775,304.9391174316406,308.0462509344732
5268,503.94968681126227,92.25669761466894,406.20580248548805,28.99807290970527,97.74388432577422,32.89045935442985,30.36816535053382,287.9118957519531,289.65584570773945
5269,106.93719760686616,-112.61299100795642,0.0,-333.54714010339114,106.93719760686616,260.3486959482195,-39.414546852784746,302.1678466796875,318.08554469009766
5270,80.24190305621656,-64.7883221740564,0.0,-200.71998538471178,80.24190305621656,158.60757597157513,-22.67591276091974,301.609130859375,310.59322916557534
5271,201.00902144558086,233.44657518639855,41.687244120484365,29.38874990647284,159.3217773250965,126.91961147395367,77.13821380597204,290.564208984375,292.13131460263355
5272,98.79564227878714,-94.00133669864601,0.0,-776.8243460906236,98.79564227878714,715.7234772365038,-32.900467844526105,294.5738220214844,310.514395957016
5273,576.1500356111396,-3.6057669756337134,0.0,-611.0447486704134,576.1500356111396,608.7010001362514,-1.2620184414717996,314.96240234375,337.56088797407364
