,Rn_V_pyTSEB,Rn_S_pyTSEB,LE_V_pyTSEB,LE_S_pyTSEB,H_V_pyTSEB,H_S_pyTSEB,G_pyTSEB,Trad_V_pyTSEB,Trad_S_pyTSEB
4978,2518130.0779235545,-2931611.641255625,416302.53,0.0,515583.38,99397.38,-200716.77,2352.8538,1e-06
4979,136054.010236257,-140693.42448109525,,0.0,63378.977,,,456.90396,1e-06
4980,452.55424517273013,4.240164121692835,167.87329,0.93786395,284.68094,1.8182431,1.4840577,314.40634,312.70682
4981,21.30693685605854,-9.929449439573453,0.0,0.0,21.306938,-6.4541435,-3.4753075,309.22516,313.617
4982,inf,-inf,,0.0,inf,,,,1e-06
4983,471.1232388736009,118.44079534191741,0.0,0.0,471.12323,76.98651,41.454277,309.89322,325.4434
4984,inf,-inf,,0.0,inf,,,,1e-06
4985,29052880.275019765,-29916830.46721549,,0.0,19498084.0,,,54281.355,1e-06
4986,250.72730249118024,-184.25880488768945,0.0,0.0,250.7273,-119.76823,-64.49058,299.54633,326.14603
4987,178.17850485629197,59.064104275547635,0.0,0.0,178.1785,38.39167,20.67244,308.19998,316.875
4988,93.2671255371307,-54.55686165279042,0.0,0.0,93.26712,-35.46196,-19.094902,295.3623,311.56738
4989,306.3094893469624,-326.12364253232136,0.0,0.0,306.30948,-211.98038,-114.14328,317.75897,360.65646
4990,112.14368987711806,181.3212844069656,0.0,0.0,112.14369,117.85884,63.462452,303.18973,309.87717
4991,251.3348116350407,-20.533289633857734,0.0,0.0,251.3348,-13.346638,-7.186651,302.88562,306.31598
4992,340.1998257468231,3.9141868018646733,0.0,0.0,340.19983,2.54422,1.3699646,311.0201,322.05957
4993,162.1939257053753,-262.4752615016255,0.0,0.0,162.19392,-170.60892,-91.86633,304.9668,338.6626
4994,169.95871946242045,118.47403713714141,0.0,0.0,169.95871,77.00812,41.46591,294.77576,302.2795
4995,412.471975242278,-65.87465025084973,0.0,0.0,412.472,-42.81852,-23.056128,306.5639,315.68994
4996,5.153155269112517,-87.2793897276372,0.0,0.0,5.1531563,-56.731606,-30.547783,292.51782,306.71585
4997,65.72346818241093,304.54849357126386,1.5631409,73.36452,64.160324,124.591995,106.59197,293.90527,293.01935
4998,613.2987032564315,51.7818246369408,0.0,0.0,613.2987,33.658188,18.123642,290.87915,305.99832
4999,243.1428095474455,-23.774293311933704,0.0,0.0,243.14279,-15.45329,-8.321002,303.7185,318.01956
5000,968.4050920552224,-346.0549512696278,0.0,0.0,968.4051,-224.93573,-121.11923,320.1599,361.70065
5001,973463.2314209639,-1713778.5494762494,,0.0,538480.5,,,2183.586,1e-06
5002,170.75956656344368,141.9337515683357,0.0,0.0,170.75957,92.256935,49.67681,288.57462,294.42096
5003,106021604.63484411,-107307477.85044198,,0.0,13448330.0,,,13721.165,1e-06
5004,121.54452048022677,-91.53229746159354,0.0,0.0,121.54452,-59.496,-32.036304,292.8331,311.4661
5005,470.4189987060154,-194.36813938673603,0.0,0.0,470.419,-126.33929,-68.02885,302.71564,330.39346
5006,823.5391533859427,-455.8477489444889,0.0,0.0,823.5392,-296.30103,-159.5467,309.90323,397.06998
5007,4.017626802653774,-72.96571273386621,0.0,0.0,4.017627,-47.42771,-25.538,312.28302,321.72754
5008,inf,-inf,,0.0,inf,,,,1e-06
5009,2040906.8600730498,-2140963.623999777,,0.0,278626.84,,,-2024.571,1e-06
5010,inf,-inf,,0.0,inf,,,,1e-06
5011,inf,-inf,,0.0,inf,,,,1e-06
5012,inf,-inf,,0.0,inf,,,,1e-06
5013,63140.798889269136,-64379.52432866486,74.412994,0.0,56131.65,39007.953,72.75104,332.70923,1e-06
5014,627.0411551301316,-128.13055536992334,0.0,0.0,627.04114,-83.28487,-44.845688,290.24942,335.9171
5015,131.9168953614088,-51.00002701787761,0.0,0.0,131.9169,-33.15002,-17.85001,311.1768,326.0777
5016,769.2008519057199,-457.96942469738747,7.8049316,1429.154,761.39594,-1726.8341,-160.28929,352.4241,246.89687
5017,98.2900871387782,42.20789501411717,0.0,0.0,98.290085,27.435131,14.772762,308.5286,316.54034
5018,224.4456171023834,33.994239163951534,0.0,0.0,224.44562,22.096252,11.897981,291.4284,304.61295
5019,inf,-inf,,0.0,-inf,,,,1e-06
5020,391622.38229561195,-415478.96387452015,136465.8,0.0,112140.51,54595.598,-66797.33,580.3434,1e-06
5021,inf,-inf,,0.0,inf,,,,1e-06
5022,64.40690259884198,651.4067291573391,64.06022,177.38184,0.3466764,246.03253,227.99236,303.9152,309.37253
5023,316.8115035934422,112.79186920324543,0.0,0.0,316.81152,73.31471,39.47715,296.15594,307.71948
5024,137298616.9190454,-146867596.94785327,,0.0,51400524.0,,,96119.85,1e-06
5025,94.48116711520896,45.274385030379506,0.0,0.0,94.48117,29.428349,15.846035,306.49927,316.19992
5026,90.74089824954758,446.4971446563593,7.9194336,0.50271606,82.821465,289.72043,156.27399,287.37064,288.8382
5027,231.89004373861485,100.58127499173023,0.0,0.0,231.89003,65.37782,35.203445,314.37753,322.19327
5028,218.3268991887265,11.188960612941145,0.0,0.0,218.32689,7.2728224,3.916135,316.88815,325.04446
5029,124.1590014536947,-93.63994818856872,0.0,0.0,124.159004,-60.86597,-32.773983,297.27576,314.72174
5030,371.7391715736988,-175.6688694617,0.0,0.0,371.73917,-114.18477,-61.4841,304.4421,341.60287
5031,1112451.5910227038,-1140191.025078522,1100494.6,0.0,302180.72,152803.67,-510155.72,721.97424,1e-06
5032,inf,-inf,,0.0,inf,,,,1e-06
5033,126.50376704973988,167.5961030075211,32.712852,74.9444,93.79092,33.993073,58.658634,302.0506,303.42966
5034,5361.445629800472,-5719.260652801721,-24.14856,0.0,5164.3364,11140.428,198.10905,319.96176,1e-06
5035,298.4654379586534,360.9785485997456,73.03885,148.13208,225.4266,86.504005,126.3425,286.81488,289.49066
5036,68.93060793897351,652.9138028718071,79.20785,304.96735,-10.277238,119.426605,228.5198,298.22342,300.35034
5037,483.2019281501115,44.36109693821584,0.0,0.0,483.20193,28.834705,15.52638,295.6844,352.90143
5038,202.1966507758264,494.5784973927632,38.991653,90.93721,163.205,230.5388,173.10246,288.69852,294.24973
5039,inf,-inf,,0.0,-inf,,,,1e-06
5040,205.65483619127883,365.6267836132673,88.46086,252.32132,117.19397,-14.663914,127.96937,309.62695,303.64014
5041,26.567877719991486,106.33078961969295,0.0,0.0,26.567879,69.115005,37.215775,286.798,289.14023
5042,inf,-inf,,0.0,inf,,,,1e-06
5043,293.40894900393323,120.21457063746655,0.0,0.0,293.40894,78.13948,42.0751,303.60294,314.46927
5044,inf,-inf,,0.0,-inf,,,,1e-06
5045,-1413.3293834370502,594.8184674552131,-18.461548,115.88483,-1394.8678,270.7472,208.18646,113.62132,315.8369
5046,406.2727063907289,71.3869658388873,0.0,0.0,406.2727,46.401535,24.985443,287.62155,318.12653
5047,52.34028523540553,-102.94178571048005,0.0,0.0,52.340286,-66.91216,-36.029625,310.133,322.92825
5048,688.9603279597862,-129.5192762054833,0.0,0.0,688.9603,-84.18753,-45.33174,295.3976,317.57422
5049,384.62035788455336,-248.43040089465174,0.0,0.0,384.62036,-161.47977,-86.95064,315.78836,346.01147
5050,97.58400665418478,-29.56982189441422,0.0,0.0,97.58401,-19.220387,-10.349438,313.08627,325.90344
5051,52.17947496367296,93.13377862729499,0.0,0.0,52.179474,60.536957,32.596825,308.74017,317.73108
5052,114.46948887250599,185.46369603674577,0.0,0.0,114.46949,120.55141,64.91229,296.51065,302.16772
5053,77.57727911825643,652.9058680116572,1.9389496,259.91724,75.63833,164.47157,228.51706,298.02182,298.4538
5054,164.7610589110093,-2.224111976639799,56.64579,0.8054006,108.11526,-2.2510734,-0.7784392,285.95065,285.6183
5055,128.40992936655536,283.16241905915433,0.0,0.0,128.40993,184.05557,99.10684,302.00043,314.03494
5056,778.6443940839007,-289.8042203794729,0.0,0.0,778.6444,-188.37274,-101.43148,316.282,361.31287
5057,4.408856291540545,27.092951455782767,0.0,0.0,4.4088573,17.610416,9.4825325,295.60657,301.52307
5058,24.577839866927057,-55.52686970597033,0.0,0.0,24.57784,-36.09247,-19.434402,309.57147,320.02347
5059,443.1587950739207,-109.51181207235945,0.0,0.0,443.1588,-71.18268,-38.329132,316.4489,330.88147
5060,72.5116972547211,203.38448585894776,0.0,0.0,72.511696,132.19992,71.18457,290.52887,291.53833
5061,inf,-inf,,0.0,inf,,,,1e-06
5062,519.0779646583808,155.4512926790909,0.0,0.0,519.078,101.043335,54.407948,316.7606,344.36993
5063,inf,-inf,,0.0,inf,,,,1e-06
5064,707.588698307523,35.89132588251954,0.0,0.0,707.5887,23.329363,12.561964,304.3019,328.1872
5065,22.462292787368895,67.099734146401,0.0,0.0,22.462292,43.614826,23.484905,294.04758,297.07785
5066,inf,-inf,,0.0,-inf,,,,1e-06
5067,613.732278637614,8.986596711513812,0.0,0.0,613.7323,5.841292,3.1453109,301.494,334.87384
5068,151.36070377097892,-25.473873579914766,0.0,0.0,151.3607,-16.558022,-8.915855,289.0022,303.88943
5069,654.7805059392466,-619.2832177724136,0.0,0.0,654.7805,-402.5341,-216.74911,295.05115,373.48807
5070,27.618313913438044,90.44558698856956,11.524017,82.43228,16.094296,-23.642647,31.655954,297.3946,295.089
5071,212.61921822399745,-44.563250145385695,0.0,0.0,212.61922,-28.96611,-15.5971365,312.04135,327.71014
5072,340.65406399794466,393.658368112147,137.2529,264.11978,203.40115,-8.241859,137.78043,298.84842,296.79742
5073,inf,-inf,,0.0,inf,,,,1e-06
5074,406.45418918775374,135.14823514321915,0.0,0.0,406.45416,87.846344,47.30188,294.2029,314.67087
5075,inf,-inf,,0.0,inf,,,,1e-06
5076,156.36895248212915,80.59388425500543,0.0,0.0,156.36896,52.386024,28.207857,296.96686,307.81775
5077,-153.9536143384496,378.4941391291968,0.0,0.0,-153.95361,246.0212,132.47295,312.6269,497.3519
5078,-482.18713277280574,560.9876891608882,0.0,0.0,-482.18713,364.64197,196.3457,304.66028,502.06592
5079,87.82661618182564,220.70051803589564,0.0,0.0,87.82662,143.45535,77.245186,299.09326,311.56787
5080,527.5902543569189,-336.3295785456412,0.0,0.0,527.5903,-218.61423,-117.715355,304.52548,351.467
5081,149.87748294422238,157.88279018972116,0.0,0.0,149.87749,102.62382,55.25898,302.8655,302.97394
5082,417.36550748570187,-455.7373298086986,0.0,0.0,417.3655,-296.22925,-159.50807,312.50653,364.36145
5083,292.5027526579006,-109.89006149523307,0.0,0.0,292.50275,-71.42854,-38.461517,295.5078,317.4464
5084,35724.761395545356,-77466.24309780795,11528.241,0.0,21299.148,24718.246,-20368.373,522.5369,1e-06
5085,299.37785751997114,12.098167663670779,219.9914,0.114536285,79.386444,7.749274,4.2343593,311.48343,311.1446
5086,20726.207733870204,-22349.76313122081,,0.0,6319.719,,,296.551,1e-06
5087,inf,-inf,,0.0,inf,,,,1e-06
5088,405.0988784718863,233.6279549011192,252.44781,17.319626,152.65106,134.53856,81.76978,302.74588,313.77945
5089,3884.571028692122,-3186.2994040446474,-49.102753,0.0,3510.653,8469.504,404.65262,305.19507,1e-06
5090,inf,-inf,,0.0,inf,,,,1e-06
5091,138.81592761121158,49.57906189711588,0.0,0.0,138.81592,32.226387,17.352669,302.4721,313.81995
5092,632.6344520980161,-73.67201713903566,0.0,0.0,632.6344,-47.886814,-25.785206,310.5733,331.2582
5093,593.3251252122714,-260.7525768380153,0.0,0.0,593.32513,-169.48917,-91.2634,288.64883,332.67535
5094,250.58738748955864,7.309501786679647,0.0,0.0,250.58739,4.751176,2.5583258,315.63217,328.05466
5095,409.54093381905085,270.79272039495726,182.01585,83.46951,227.52507,92.54576,94.77745,312.92154,319.13837
5096,inf,-inf,,0.0,inf,,,,1e-06
5097,597.1503963312789,-266.9004157164463,0.0,0.0,597.1504,-173.48528,-93.415146,309.1802,343.4347
5098,140.48662757014307,399.2332162997636,45.123795,247.50363,95.36284,11.997953,139.73163,293.95743,290.99435
5099,1638.13809291396,-1239.5619154699016,0.0,0.0,1638.1381,-805.7152,-433.84665,320.15424,430.61124
5100,257.1543613059499,437.0971717217626,0.0,0.0,257.15436,284.11316,152.98401,306.3354,318.15024
5101,259.23764803701204,95.24294004435788,141.30278,41.77068,117.93489,20.13723,33.335026,307.51434,308.06128
5102,inf,-inf,,0.0,inf,,,,1e-06
5103,226.16594331831232,507.7557463683894,61.300674,253.78528,164.86526,76.25595,177.71451,297.43765,300.00317
5104,261.20027085283704,28.77400131592303,0.0,0.0,261.20026,18.703098,10.0709,306.35202,309.2086
5105,425.2053710519096,141.8759749893,0.0,0.0,425.20538,92.21939,49.65659,311.7869,320.05173
5106,89.2109829742673,213.15494669331997,17.578651,0.7925873,71.63233,137.75813,74.604225,313.65903,318.3894
5107,540.4143554049274,58.146680082858396,350.1753,10.805443,190.23909,26.989899,20.35134,316.50327,317.71292
5108,16.934508294631947,-43.215934439138074,0.0,0.0,16.93451,-28.090359,-15.125576,299.40384,304.6433
5109,8149.291759651693,-8345.46424717399,-149.09729,0.0,5870.7563,12807.292,168.01309,311.68887,1e-06
5110,232.85959339724266,-145.4614265821003,0.0,0.0,232.85959,-94.54993,-50.9115,297.51013,319.4772
5111,339.94447812084746,323.6238596537263,84.70364,150.81732,255.24084,59.53817,113.26834,304.53848,306.7081
5112,173.4824525109262,-99.63059606881639,0.0,0.0,173.48245,-64.75989,-34.87071,314.5587,326.72812
5113,402.0311232242175,33.173353061399844,0.0,0.0,402.03113,21.56268,11.610673,289.6521,290.76477
5114,15.012829401622234,-14.329240954628418,0.0,0.0,15.01283,-9.314008,-5.015235,303.91467,311.87433
5115,119.96022228473981,179.0428059212847,38.991035,1.7354889,80.969185,114.64234,62.664986,288.13632,292.65503
5116,380.22321984893244,-246.2929540062243,0.0,0.0,380.2232,-160.09042,-86.20253,305.03503,342.02612
5117,270.9153828404312,-237.39096790189356,0.0,0.0,270.91537,-154.30412,-83.08684,308.06378,338.81824
5118,-27.978189540019116,432.719725363879,0.0,0.0,-27.978191,281.26782,151.4519,298.4947,316.20093
5119,inf,-inf,,0.0,inf,,,,1e-06
5120,528779269.88274103,-540416217.5030957,,0.0,15565678.0,,,28681.377,1e-06
5121,515.6739443266316,41.61069714964995,276.78967,35.83255,238.88426,-8.785595,14.563745,302.95526,300.4931
5122,78.42711349538308,38.064357382667595,0.0,0.0,78.42712,24.741829,13.322525,310.38358,317.94455
5123,273.298337297884,91.37833316881887,0.0,0.0,273.29834,59.39592,31.982422,294.3653,300.2767
5124,1254.8447524815303,-806.0603436246729,0.0,0.0,1254.8447,-523.9392,-282.1211,309.1372,409.73605
5125,156.43873610790124,-169.09955745791117,0.0,0.0,156.43874,-109.91472,-59.184845,309.75858,332.91504
5126,884.8126923163352,-124.83850272239579,55.167236,716.37427,829.64545,-797.5193,-43.693474,383.7223,306.11246
5127,inf,-inf,,0.0,inf,,,,1e-06
5128,142.88306024428277,374.38917157412334,139.8623,27.882507,3.0207577,215.47047,131.03621,308.5254,325.624
5129,310.3136678896852,169.53577691548824,0.0,0.0,310.31366,110.19826,59.337524,305.50198,311.14313
5130,309.29377945470753,25.186227372676782,0.0,0.0,309.29376,16.37105,8.81518,307.73734,310.5176
5131,718.3193356971918,9.590574042468788,0.0,0.0,718.31934,6.2338724,3.3567002,304.96643,308.1641
5132,3.4713896001597493,-18.73711916615484,0.0,0.0,3.4713898,-12.179127,-6.557991,299.39752,309.3632
5133,5626794.867039363,-5757217.5043488145,,0.0,971961.75,,,1804.2349,1e-06
5134,308.04594790439154,38.58015476550763,217.10123,6.7337646,90.94473,18.343336,13.503054,285.43295,286.62885
5135,321.5683935485931,255.50762931867348,63.41461,69.6759,258.1538,96.40405,89.427666,312.1855,317.48932
5136,20363911.358356476,-21055668.92842403,,0.0,6277076.5,,,8255.46,1e-06
5137,359.8089731789185,32.07127016397703,0.0,0.0,359.80896,20.846329,11.224946,306.83936,321.22333
5138,1150.6092686121647,-828.8556376428769,0.0,0.0,1150.6093,-538.75616,-290.0995,315.29517,420.7662
5139,266.2158849458895,-104.94666852887748,0.0,0.0,266.21588,-68.21533,-36.731335,306.44403,327.11234
5140,inf,-inf,,0.0,inf,,,,1e-06
5141,inf,-inf,,0.0,inf,,,,1e-06
5142,inf,-inf,,0.0,inf,,,,1e-06
5143,23.380829070321752,-5.224250682417692,0.0,0.0,23.380829,-3.395763,-1.8284878,287.73322,289.04694
5144,140.56579096854657,574.5729176389011,43.29342,261.78464,97.27236,111.68772,201.10051,285.9477,288.3147
5145,269.61992569366606,-107.62028599963014,0.0,0.0,269.61993,-69.953186,-37.6671,303.3342,323.4062
5146,135.11622640960314,413.28597350116553,13.874046,195.16562,121.24218,73.470245,144.65009,314.72873,313.66495
5147,97.51898046515524,501.005489119485,46.19195,330.07895,51.327023,-4.4253974,175.35191,314.8224,306.23935
5148,452246199.8528628,-458371097.58296764,,0.0,31894930.0,,,58772.523,1e-06
5149,12447647.355563097,-27680848.70922394,,0.0,11431007.0,,,64788.74,1e-06
5150,175.4038228841674,-52.05345795291664,0.0,0.0,175.40382,-33.834747,-18.21871,293.11896,304.9232
5151,258.2073805394298,-6.8321793138146205,0.0,0.0,258.20737,-4.440917,-2.391263,303.51474,310.83362
5152,-16.954364913693908,-69.28819250799194,0.0,0.0,-16.954369,-45.037323,-24.250868,297.0491,307.24176
5153,710.2168960168316,-76.46060169307569,0.0,0.0,710.2169,-49.699394,-26.761208,312.56766,342.6475
5154,173.11336384261676,583.1593685681366,17.47194,379.08145,155.64142,-0.027853407,204.10577,295.26712,292.36465
5155,inf,-inf,,0.0,-inf,,,,1e-06
5156,296.13204287947735,155.2865038434101,237.17033,124.51422,58.961716,-23.577991,54.350273,295.50104,294.56726
5157,121.6430881658716,44.692601001843315,0.0,0.0,121.64309,29.050194,15.642411,294.7135,303.1335
5158,176.53489739624064,-1.2593857230772514,0.0,0.0,176.53491,-0.8185997,-0.44078445,301.22214,302.04886
5159,909.1013213393666,-325.12882490608615,0.0,0.0,909.1013,-211.33374,-113.7951,298.16443,359.4172
5160,82.24299055776342,417.97300072423013,22.888672,299.57346,59.354324,-27.89101,146.29054,284.10742,282.89465
5161,inf,-inf,,0.0,inf,,,,1e-06
5162,282.2157168536488,3.485813358208798,154.38652,3.1322443,127.82921,-0.86646575,1.2200346,310.8069,309.8168
5163,40147962.6169186,-45206849.00528659,,0.0,26788708.0,,,263595.56,1e-06
5164,884.4143451709283,-302.76696687331616,0.0,0.0,884.41437,-196.79852,-105.96844,307.68912,348.90936
5165,287.4446448820659,397.64901564519585,134.73001,93.08055,152.71463,165.39131,139.17715,305.51114,309.93625
5166,490.3144592610319,-134.94300491107083,0.0,0.0,490.31445,-87.71295,-47.230053,294.85574,317.1739
5167,268.609706456177,55.47986232338593,0.0,0.0,268.6097,36.061913,19.417952,299.03638,302.63968
5168,96.29188954678405,80.33611002674044,0.0,0.0,96.29189,52.218468,28.117638,298.29596,305.95554
5169,454.38419676710646,80.43409525881475,0.0,0.0,454.3842,52.282154,28.151928,300.4782,325.25137
5170,180.5112981210225,427.23607570015724,0.0,0.0,180.51129,277.70346,149.53262,295.6272,299.85278
5171,inf,-inf,,0.0,inf,,,,1e-06
5172,164614364.1202425,-166896889.9905112,,0.0,-40117744.0,,,-31527.012,1e-06
5173,10.143960422961207,-53.98570064337905,0.0,0.0,10.143961,-35.090706,-18.894995,295.30142,303.15073
5174,inf,-inf,,0.0,inf,,,,1e-06
5175,237.1325329881575,-178.49868291714543,0.0,0.0,237.13254,-116.02415,-62.47454,324.33292,307.5647
5176,inf,-inf,,0.0,inf,,,,1e-06
5177,inf,-inf,,0.0,inf,,,,1e-06
5178,100.35673113036177,207.97519410937866,33.762306,35.662758,66.59442,99.52111,72.79131,283.52878,287.00375
5179,176.6080928250508,90.18460411563193,4.2283783,1.4927025,172.37971,57.127293,31.564613,306.78247,305.17917
5180,inf,-inf,,0.0,-inf,,,,1e-06
5181,308.49433220421054,238.87426256604857,0.0,0.0,308.49432,155.26828,83.605995,301.78848,313.2667
5182,1242.7920871239576,-886.8925493395685,0.0,0.0,1242.7921,-576.4802,-310.41235,294.67273,397.0617
5183,346.2830900936912,116.31247303732536,0.0,0.0,346.28308,75.6031,40.709366,311.45016,326.2413
5184,121.55601348248788,-219.39776994324572,0.0,0.0,121.556015,-142.60855,-76.789215,296.24985,327.367
5185,231.83400373463417,97.733531184501,83.58859,80.45094,148.24542,-16.924147,34.206734,293.90417,286.00946
5186,221.28040658864833,-66.73896475589402,0.0,0.0,221.2804,-43.38033,-23.358639,295.96918,309.35583
5187,23.54758230625319,96.16261950318591,16.547123,40.3041,7.000453,22.201601,33.656914,286.90768,288.8636
5188,397.3338161751452,290.7897834070533,0.0,0.0,397.33383,189.01337,101.77643,294.57117,314.93314
5189,51.386145768234954,-17.120771651946725,0.0,0.0,51.386143,-11.128503,-5.9922705,288.26898,297.73514
5190,522.5997321557137,183.11008300152844,108.14856,124.791595,414.45117,-5.7700453,64.088524,340.10724,267.73996
5191,325.2072025741299,-184.55452386305933,0.0,0.0,325.2072,-119.96044,-64.59408,315.29858,342.81836
5192,10.179577274548592,-38.47814314134789,0.0,0.0,10.179577,-25.010792,-13.467349,295.59772,300.23624
5193,517.1284062162938,37.65408417664912,0.0,0.0,517.1284,24.475155,13.178929,301.77255,312.36578
5194,247.14611699765533,252.00225724633896,0.0,0.0,247.14612,163.80147,88.20079,298.6366,308.5442
5195,61.24105212535878,-20.227479339458448,0.0,0.0,61.24105,-13.1478615,-7.0796165,301.13193,307.83087
5196,623224.0209071119,-633719.5110137657,,0.0,109617.695,,,1445.69,1e-06
5197,473.21402002108226,49.98652888651199,0.0,0.0,473.21402,32.49124,17.495285,309.80847,326.3613
5198,24286671.60018738,-25723478.277630188,5451513.0,0.0,-1195302.4,368623.88,-1812728.2,-1347.7554,1e-06
5199,140.79891685656818,289.3502383714033,0.0,0.0,140.79892,188.07764,101.27258,294.23264,302.4271
5200,501.69786495439797,-86.90341543356033,0.0,0.0,501.69785,-56.48722,-30.416191,306.1479,321.6546
5201,155.38645600205973,120.78417621672207,213.15848,37.80988,-57.77201,40.699833,42.27446,306.41266,308.7761
5202,186.40925376734654,380.42333675172534,0.0,0.0,186.40926,247.27518,133.14816,292.69894,296.69418
5203,236.49996056107955,320.5842274045764,3.2686462,197.44122,233.23131,10.938544,112.204475,302.57248,301.25684
5204,inf,-inf,,0.0,inf,,,,1e-06
5205,165578.86560228112,-172565.3645863709,,0.0,130197.81,,,524.2041,1e-06
5206,159.92130648497115,479.7158746667651,94.46957,178.19795,65.451744,133.61736,167.90054,293.71878,295.99878
5207,-11.449599717216358,-54.725877503344066,0.0,0.0,-11.4496,-35.57182,-19.154057,309.70535,316.58954
5208,1028.6659719000386,-778.1425139019723,0.0,0.0,1028.666,-505.79263,-272.34988,293.506,386.15134
5209,380.74837900668456,179.8768965178096,49.016693,98.98584,331.7317,17.934155,62.956917,289.02405,288.78195
5210,26.65701769985268,15.884961419107213,0.0,0.0,26.657017,10.325227,5.559737,315.00027,325.40015
5211,1567.517920229718,-7064.019001968555,,0.0,1273.6208,,,318.3084,1e-06
5212,inf,-inf,,0.0,inf,,,,1e-06
5213,inf,-inf,,0.0,inf,,,,1e-06
5214,245044.37516082873,-269503.68007902673,,0.0,231212.38,,,1066.0575,1e-06
5215,inf,-inf,,0.0,inf,,,,1e-06
5216,68.85217777868648,-249.3569933225473,0.0,0.0,68.85218,-162.08205,-87.27495,307.7956,337.39874
5217,101.49350871852619,228.12820880143477,0.0,0.0,101.4935,148.28334,79.84488,298.1554,305.03955
5218,218.75801872609009,112.36929807273039,156.30109,74.05616,62.45694,-1.0161126,39.329254,311.0783,310.60205
5219,337.95292891823965,223.85217749057108,0.0,0.0,337.95294,145.50392,78.34827,294.79553,308.67932
5220,inf,-inf,,0.0,inf,,,,1e-06
5221,53.762989387760115,413.2110455264061,0.0,0.0,53.762993,268.5872,144.62387,313.3689,325.2698
5222,41.37531726223821,-2.605986912800084,0.0,0.0,41.375317,-1.693892,-0.91209555,308.06146,312.76462
5223,792.0454951052405,-225.1637939028335,0.0,0.0,792.04553,-146.35646,-78.80733,298.182,330.13168
5224,268.7757594517743,200.552673360513,160.83238,161.27768,107.943375,-30.918436,70.193436,306.43738,291.89496
5225,inf,-inf,,0.0,inf,,,,1e-06
5226,-24.08409002074984,-214.20106777524228,0.0,0.0,-24.084091,-139.23068,-74.970375,299.39294,312.50256
5227,688.4786938212119,-638.4125507790841,0.0,0.0,688.4787,-414.96814,-223.44438,308.3173,381.0782
5228,inf,-inf,,0.0,inf,,,,1e-06
5229,2542766.3424421963,-3223431.3336104457,583907.25,0.0,453505.47,155004.66,-296659.1,1271.5043,1e-06
5230,1349.2336552124607,-1117.4136269724474,0.0,0.0,1349.2336,-726.31885,-391.09473,304.40396,418.1612
5231,43.779656048050335,145.14845637467675,0.0,0.0,43.779655,94.3465,50.801956,285.38898,290.86243
5232,60.5203990276737,-28.287792375843317,0.0,0.0,60.520397,-18.387066,-9.900726,289.1161,297.10992
5233,325.97204718870876,71.39869965403147,0.0,0.0,325.97205,46.409153,24.989544,305.38806,310.88974
5234,inf,-inf,,0.0,-inf,,,,1e-06
5235,298.0364946076078,193.71154044382743,0.0,0.0,298.0365,125.9125,67.799034,314.1468,319.16354
5236,302.17299079912266,128.2911498449754,0.0,0.0,302.17297,83.38924,44.9019,311.20898,318.15814
5237,inf,-inf,,0.0,inf,,,,1e-06
5238,11156.425841943921,-10729.339530693407,,0.0,8174.4326,,,312.08142,1e-06
5239,187.1116290891472,11.641437172980261,0.0,0.0,187.11162,7.566932,4.0745015,314.33936,326.46802
5240,413.31706646681664,-21.840557243892178,0.0,0.0,413.31705,-14.196362,-7.644195,289.817,298.35712
5241,4754.631679291536,-4963.471936960534,-16.515564,0.0,4578.2363,11330.726,260.4289,303.53668,1e-06
5242,120.37593620667542,-34.34714720502443,0.0,0.0,120.37593,-22.325647,-12.021502,291.96127,295.91748
5243,257.55009400835286,68.8660827076531,0.0,0.0,257.5501,44.762947,24.103127,294.99615,318.46082
5244,190.88152456159898,131.4141076351215,54.00847,3.7107773,136.87306,81.7084,45.994938,308.4302,309.5471
5245,inf,-inf,,0.0,inf,,,,1e-06
5246,5791.895111622106,-14639.89716085776,17299.172,0.0,2545.69,20732.594,-26870.453,298.33768,1e-06
5247,135.20134018404633,-84.15202781262516,0.0,0.0,135.20134,-54.698814,-29.453207,319.52512,345.89664
5248,446.10229793861777,-260.4791042566656,0.0,0.0,446.1023,-169.31142,-91.16768,312.416,347.38724
5249,33.044087709427046,660.2992432419658,34.34058,427.93808,-1.2964886,1.2564316,231.10474,291.48355,291.7877
5250,165.63115175094532,-109.82751969436764,0.0,0.0,165.63115,-71.38789,-38.43963,313.78436,329.6232
5251,31.752785683747597,-9.532886230595782,0.0,0.0,31.752785,-6.1963763,-3.3365102,293.40833,297.18182
5252,345.73275412440694,107.870722848338,0.0,0.0,345.73276,70.115974,37.754753,321.22852,337.29865
5253,45.4221918874174,-0.9494200284652088,0.0,0.0,45.42219,-0.617123,-0.33229697,290.29587,288.61942
5254,436.2542764959971,50.22383072629245,160.8566,1.3224964,275.39767,31.322992,17.578339,300.35367,301.5903
5255,277.03079606133934,51.604494876814485,71.363785,7.4685574,205.667,26.074366,18.061571,310.23532,310.65063
5256,568.1959500820541,-34.23242804384927,0.0,0.0,568.1959,-22.25108,-11.98135,297.74777,313.22818
5257,400.73870176314415,-23.78982995620453,0.0,0.0,400.7387,-15.463389,-8.32644,312.19293,313.7346
5258,inf,-inf,,0.0,inf,,,,1e-06
5259,6795.692416543108,-6694.404199385332,-65.56209,0.0,5744.2656,8961.23,178.86804,313.36145,1e-06
